"","Clade","Taxon_ID","Species_name_IUCN","Species_name","Common_name","Redlist_category","Threatened","Population_trend","Decreasing","Body_mass","Bill_length","Range_size","Elevation_min","Elevation_max","Elevation_range","Human_footprint","Migratory_status","Migratory_score","Forest_depend_status","Forest_depend_score","Hermit","Body_mass_log","Bill_length_log","Range_size_log"
"343","Brilliants","22687874","Boissonneaua_jardini","Boissonneaua_jardini","Velvet-purple Coronet","Least Concern",0,"Decreasing",1,9.1,23.85,30985.4999999995,"350","2200",1850,29.49103278,"Not a Migrant","0","High","1","0",2.2082744135228,3.17178421733435,10.3412746321064
"344","Brilliants","22687962","Urosticte_benjamini","Urosticte_benjamini","Purple-bibbed Whitetip","Least Concern",0,"Decreasing",1,3.9,20.35,17379.0999999999,"700","1600",900,27.65038457,"Altitudinal Migrant","1","High","1","0",1.3609765531356,3.0130809118886,9.76302361381918
"345","Mangoes","22688108","Heliothryx_barroti","Heliothryx_barroti","Purple-crowned Fairy","Least Concern",0,"Decreasing",1,5.5,21.9,491041.299999989,"0","1100",1100,30.79469752,"Not a Migrant","0","High","1","0",1.70474809223843,3.08648663682246,13.1042835172922
"346","Mountain Gems","22688138","Heliomaster_longirostris","Heliomaster_longirostris","Long-billed Starthroat","Least Concern",0,"Stable",0,6.6,35.05,8290193.60000027,"0","1500",1500,13.59543776,"Not a Migrant","0","Medium","0","0",1.88706964903238,3.5567756134806,15.9305838802767
"347","Mountain Gems","22688144","Heliomaster_furcifer","Heliomaster_furcifer","Blue-tufted Starthroat","Least Concern",0,"Decreasing",1,5.4,31.7,2968261.70000009,"0","1000",1000,21.92220805,"Full Migrant","1","Medium","0","0",1.68639895357023,3.45631668088323,14.9034870532368
"348","Coquettes","22687196","Lophornis_brachylophus","Lophornis_brachylophus","Short-crested Coquette","Critically Endangered",1,"Decreasing",1,2.68,12.9,53.3000000000001,"900","1800",900,31.0747547,"Not a Migrant","0","High","1","0",0.985816794522765,2.55722731136763,3.9759363311718
"349","Emeralds","22687635","Eupherusa_cyanophrys","Eupherusa_cyanophrys","Oaxaca Hummingbird","Endangered",1,"Decreasing",1,4.8,21.65,4063.79999999999,"700","2600",1900,33.8303261,"Not a Migrant","0","High","1","0",1.56861591791385,3.0750054544485,8.30987377544891
"350","Bees","22688299","Selasphorus_sasin","Selasphorus_sasin","Allen's Hummingbird","Least Concern",0,"Increasing",0,3.36,20.28,31425.6999999997,"0","1300",1300,23.58967665,"Full Migrant","1","Medium","0","0",1.21194097397511,3.00963517872298,10.3553813084689
"351","Hermits","22736463","Phaethornis_aethopygus","Phaethornis_aethopygus","Tapajos Hermit","Vulnerable",1,"Decreasing",1,NA,NA,NA,"NA","NA",NA,7.245343077,"Not a Migrant","0","High","1","1",NA,NA,NA
"352","Emeralds","22687383","Thalurania_ridgwayi","Thalurania_ridgwayi","Mexican Woodnymph","Vulnerable",1,"Decreasing",1,3.8,20.78,14528.9,"250","1200",950,36.73280256,"Not a Migrant","0","High","1","0",1.33500106673234,3.03399098567108,9.5838950482615
"353","Brilliants","22687825","Coeligena_phalerata","Coeligena_phalerata","White-tailed Starfrontlet","Near Threatened",0,"Decreasing",1,6.1,33.41,4729.40000000001,"NA","NA",NA,35.63719497,"Not a Migrant","0","High","1","0",1.80828877117927,3.50885525636867,8.46155362354556
"354","Mangoes","22688090","Augastes_scutatus","Augastes_scutatus","Hyacinth Visorbearer","Least Concern",0,"Decreasing",1,3,18.15,28653.3000000006,"900","2000",1100,29.35199123,"Not a Migrant","0","Medium","0","0",1.09861228866811,2.89867056071086,10.2630238987559
"355","Bees","22688296","Selasphorus_rufus","Selasphorus_rufus","Rufous Hummingbird","Near Threatened",0,"Decreasing",1,3.5,20.68,1526767.80000004,"0","2260",2260,18.94815302,"Full Migrant","1","Medium","0","0",1.25276296849537,3.02916704964023,14.2386635097697
"356","Mangoes","22687125","Anthracothorax_prevostii","Anthracothorax_prevostii","Green-breasted Mango","Least Concern",0,"Unknown",NA,6.4,28.9,774052.499999988,"0","1200",1200,32.25397261,"Not a Migrant","0","Low","0","0",1.85629799036563,3.36384159511839,13.5593949797289
"357","Bees","133484158","Nesophlox_evelynae","Calliphlox_evelynae","Bahama Hummingbird","Least Concern",0,"Stable",0,2.4,17.68,13854.7,"NA","NA",NA,NA,"Not a Migrant","0","Low","0","0",0.8754687373539,2.8724340572095,9.53637980422974
"358","Bees","133484007","Nesophlox_lyrura","Nesophlox_lyrura","Lyre-tailed Hummingbird","Least Concern",0,"Stable",0,NA,NA,NA,"NA","NA",NA,NA,"Not a Migrant","0","Low","0","0",NA,NA,NA
"359","Hermits","154797056","Phaethornis_bourcieri","Phaethornis_bourcieri","Straight-billed Hermit","Least Concern",0,"Stable",0,4.3,34.19,2738930.99999998,"0","1600",1600,7.507044903,"Not a Migrant","0","High","1","1",1.45861502269952,3.53193320365121,14.8230782562521
"360","Emeralds","154807906","Anthocephala_floriceps","Anthocephala_floriceps","Santa Marta Blossomcrown","Vulnerable",1,"Decreasing",1,4.24,17.71,10051.3000000001,"600","2400",1800,29.67415963,"Altitudinal Migrant","1","High","1","0",1.44456326924387,2.87412945179474,9.21545725835565
"361","Emeralds","22687062","Campylopterus_largipennis","Campylopterus_largipennis","Grey-breasted Sabrewing","Least Concern",0,"Stable",0,8.3,30.38,6511692.59999993,"0","1300",1300,10.23064518,"Not a Migrant","0","Medium","0","0",2.11625551480255,3.41378449716763,15.6891099803906
"362","Bees","22688232","Selasphorus_calliope","Stellula_calliope","Calliope Hummingbird","Least Concern",0,"Stable",0,2.64,17.88,1203358.89999995,"180","3400",3220,18.4050657,"Full Migrant","1","Low","0","0",0.970778917158225,2.88368276974537,14.0006272879526
"363","Hermits","154797026","Phaethornis_major","Phaethornis_major","Ash-bellied Hermit","Least Concern",0,"Stable",0,NA,NA,NA,"NA","NA",NA,NA,"Not a Migrant","0","NA",NA,"1",NA,NA,NA
"364","Emeralds","154809350","Anthocephala_berlepschi","Anthocephala_berlepschi","Tolima Blossomcrown","Vulnerable",1,"Decreasing",1,NA,NA,NA,"NA","NA",NA,NA,"Altitudinal Migrant","1","NA",NA,"0",NA,NA,NA
"365","Mangoes","22688069","Augastes_lumachella","Augastes_lumachella","Hooded Visorbearer","Near Threatened",0,"Decreasing",1,4,21.28,17544.6,"900","2000",1100,27.26374215,"Not a Migrant","0","Non-forest","0","0",1.38629436111989,3.05776766447344,9.77250148923933
"366","Emeralds","22687614","Amazilia_castaneiventris","Amazilia_castaneiventris","Chestnut-bellied Hummingbird","Near Threatened",0,"Decreasing",1,5,21.89,3164.90000000001,"300","2200",1900,33.42786864,"Altitudinal Migrant","1","Medium","0","0",1.6094379124341,3.08602991153477,8.05987673850251
